order_id,item_id,product_id,product_name,quantity,list_price,discount,total_price,category_id,category_name,outlier,q1,q3,iqr,high,low,,
1237,1,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.1,299.89,1,Children Bicycles,FALSE,,,,,,,
1237,3,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.2,599.78,1,Children Bicycles,FALSE,,,,,,,
1238,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.2,599.78,1,Children Bicycles,FALSE,,,,,,,
1240,2,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,299.99,0.05,599.93,1,Children Bicycles,FALSE,,,,,,,
1258,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.05,599.93,1,Children Bicycles,FALSE,,,,,,,
1267,4,95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.05,299.94,1,Children Bicycles,FALSE,,,,,,,
1273,1,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.07,599.91,1,Children Bicycles,FALSE,,,,,,,
1294,1,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,599.93,1,Children Bicycles,FALSE,,,,,,,
1304,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.05,599.93,1,Children Bicycles,FALSE,,,,,,,
1316,1,76,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.1,599.88,3,Cruisers Bicycles,FALSE,,,,,,,
1320,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.2,599.78,1,Children Bicycles,FALSE,,,,,,,
1333,3,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.1,599.88,1,Children Bicycles,FALSE,,,,,,,
1343,2,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.05,299.94,1,Children Bicycles,FALSE,,,,,,,
1408,1,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,299.99,0.2,599.78,1,Children Bicycles,FALSE,,,,,,,
1452,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.1,599.88,1,Children Bicycles,FALSE,,,,,,,
1460,2,76,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.07,299.92,3,Cruisers Bicycles,FALSE,,,,,,,
1490,1,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.1,299.89,1,Children Bicycles,FALSE,,,,,,,
1491,1,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.2,599.78,1,Children Bicycles,FALSE,,,,,,,
1522,1,95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.1,299.89,1,Children Bicycles,FALSE,,,,,,,
1529,1,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.05,299.94,1,Children Bicycles,FALSE,,,,,,,
1565,4,95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.07,299.92,1,Children Bicycles,FALSE,,,,,,,
1585,4,95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.1,299.89,1,Children Bicycles,FALSE,,,,,,,
1590,3,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.07,299.92,1,Children Bicycles,FALSE,,,,,,,
1328,3,228,Electra Cruiser 7D Tall - 2016/2018,1,319.99,0.07,319.92,3,Cruisers Bicycles,FALSE,,,,,,,
1329,4,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,2,319.99,0.2,639.78,1,Children Bicycles,FALSE,,,,,,,
1356,3,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,2,319.99,0.1,639.88,1,Children Bicycles,FALSE,,,,,,,
1372,2,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,2,319.99,0.2,639.78,1,Children Bicycles,FALSE,,,,,,,
1389,3,227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,319.99,0.07,319.92,3,Cruisers Bicycles,FALSE,,,,,,,
1391,2,295,"Electra Treasure 1 20"" - 2018",2,319.99,0.2,639.78,1,Children Bicycles,FALSE,,,,,,,
1425,1,227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,2,319.99,0.05,639.93,3,Cruisers Bicycles,FALSE,,,,,,,
1426,3,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,319.99,0.07,319.92,1,Children Bicycles,FALSE,,,,,,,
1430,1,221,Electra Cruiser 7D Ladies' - 2016/2018,1,319.99,0.05,319.94,3,Cruisers Bicycles,FALSE,,,,,,,
1430,2,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,319.99,0.07,319.92,1,Children Bicycles,FALSE,,,,,,,
1446,1,227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,319.99,0.05,319.94,3,Cruisers Bicycles,FALSE,,,,,,,
1454,1,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,1,319.99,0.07,319.92,1,Children Bicycles,FALSE,,,,,,,
1458,1,295,"Electra Treasure 1 20"" - 2018",2,319.99,0.05,639.93,1,Children Bicycles,FALSE,,,,,,,
1484,1,295,"Electra Treasure 1 20"" - 2018",2,319.99,0.07,639.91,1,Children Bicycles,FALSE,,,,,,,
1485,2,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,1,319.99,0.2,319.79,1,Children Bicycles,FALSE,,,,,,,
1490,3,218,Electra Cruiser 7D - 2016/2017/2018,1,319.99,0.05,319.94,3,Cruisers Bicycles,FALSE,,,,,,,
1500,2,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,1,319.99,0.07,319.92,1,Children Bicycles,FALSE,,,,,,,
1504,1,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,1,319.99,0.07,319.92,1,Children Bicycles,FALSE,,,,,,,
1507,4,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,319.99,0.07,319.92,1,Children Bicycles,FALSE,,,,,,,
1507,5,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,2,319.99,0.05,639.93,1,Children Bicycles,FALSE,,,,,,,
1524,2,295,"Electra Treasure 1 20"" - 2018",2,319.99,0.2,639.78,1,Children Bicycles,FALSE,,,,,,,
1559,4,221,Electra Cruiser 7D Ladies' - 2016/2018,1,319.99,0.1,319.89,3,Cruisers Bicycles,FALSE,,,,,,,
1567,1,279,Trek Precaliber 24 7-speed Girl's - 2018,1,319.99,0.2,319.79,1,Children Bicycles,FALSE,,,,,,,
1576,2,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,1,319.99,0.05,319.94,1,Children Bicycles,FALSE,,,,,,,
1586,3,295,"Electra Treasure 1 20"" - 2018",1,319.99,0.05,319.94,1,Children Bicycles,FALSE,,,,,,,
1600,2,295,"Electra Treasure 1 20"" - 2018",1,319.99,0.05,319.94,1,Children Bicycles,FALSE,,,,,,,
1609,3,228,Electra Cruiser 7D Tall - 2016/2018,2,319.99,0.1,639.88,3,Cruisers Bicycles,FALSE,,,,,,,
1612,2,289,"Electra Superbolt 1 20"" - 2018",2,319.99,0.05,639.93,1,Children Bicycles,FALSE,,,,,,,
1612,4,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,2,319.99,0.07,639.91,1,Children Bicycles,FALSE,,,,,,,
1613,2,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,2,319.99,0.05,639.93,1,Children Bicycles,FALSE,,,,,,,
636,1,85,Haro Downtown 16 - 2017,2,329.99,0.2,659.78,1,Children Bicycles,FALSE,,,,,,,
651,2,85,Haro Downtown 16 - 2017,1,329.99,0.05,329.94,1,Children Bicycles,FALSE,,,,,,,
667,5,85,Haro Downtown 16 - 2017,1,329.99,0.05,329.94,1,Children Bicycles,FALSE,,,,,,,
690,3,85,Haro Downtown 16 - 2017,1,329.99,0.05,329.94,1,Children Bicycles,FALSE,,,,,,,
778,2,85,Haro Downtown 16 - 2017,1,329.99,0.05,329.94,1,Children Bicycles,FALSE,,,,,,,
779,5,85,Haro Downtown 16 - 2017,1,329.99,0.2,329.79,1,Children Bicycles,FALSE,,,,,,,
808,3,85,Haro Downtown 16 - 2017,1,329.99,0.05,329.94,1,Children Bicycles,FALSE,,,,,,,
813,2,85,Haro Downtown 16 - 2017,2,329.99,0.2,659.78,1,Children Bicycles,FALSE,,,,,,,
817,1,85,Haro Downtown 16 - 2017,1,329.99,0.05,329.94,1,Children Bicycles,FALSE,,,,,,,
830,1,85,Haro Downtown 16 - 2017,2,329.99,0.2,659.78,1,Children Bicycles,FALSE,,,,,,,
839,2,85,Haro Downtown 16 - 2017,1,329.99,0.1,329.89,1,Children Bicycles,FALSE,,,,,,,
862,1,85,Haro Downtown 16 - 2017,1,329.99,0.05,329.94,1,Children Bicycles,FALSE,,,,,,,
944,4,85,Haro Downtown 16 - 2017,2,329.99,0.2,659.78,1,Children Bicycles,FALSE,,,,,,,
946,2,85,Haro Downtown 16 - 2017,2,329.99,0.2,659.78,1,Children Bicycles,FALSE,,,,,,,
970,1,85,Haro Downtown 16 - 2017,1,329.99,0.1,329.89,1,Children Bicycles,FALSE,,,,,,,
1007,3,85,Haro Downtown 16 - 2017,2,329.99,0.1,659.88,1,Children Bicycles,FALSE,,,,,,,
1149,4,85,Haro Downtown 16 - 2017,1,329.99,0.2,329.79,1,Children Bicycles,FALSE,,,,,,,
1220,3,85,Haro Downtown 16 - 2017,2,329.99,0.2,659.78,1,Children Bicycles,FALSE,,,,,,,
1305,1,85,Haro Downtown 16 - 2017,1,329.99,0.2,329.79,1,Children Bicycles,FALSE,,,,,,,
1389,1,85,Haro Downtown 16 - 2017,2,329.99,0.1,659.88,1,Children Bicycles,FALSE,,,,,,,
1519,2,85,Haro Downtown 16 - 2017,2,329.99,0.2,659.78,1,Children Bicycles,FALSE,,,,,,,
664,4,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.2,679.78,1,Children Bicycles,FALSE,,,,,,,
709,2,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.07,679.91,1,Children Bicycles,FALSE,,,,,,,
729,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.1,679.88,1,Children Bicycles,FALSE,,,,,,,
779,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.05,339.94,1,Children Bicycles,FALSE,,,,,,,
801,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.07,339.92,1,Children Bicycles,FALSE,,,,,,,
850,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.07,679.91,1,Children Bicycles,FALSE,,,,,,,
867,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.05,339.94,1,Children Bicycles,FALSE,,,,,,,
894,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.2,679.78,1,Children Bicycles,FALSE,,,,,,,
912,3,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.05,339.94,1,Children Bicycles,FALSE,,,,,,,
948,3,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.2,339.79,1,Children Bicycles,FALSE,,,,,,,
992,4,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.2,679.78,1,Children Bicycles,FALSE,,,,,,,
995,3,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.1,339.89,1,Children Bicycles,FALSE,,,,,,,
1015,3,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.1,679.88,1,Children Bicycles,FALSE,,,,,,,
1034,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.1,339.89,1,Children Bicycles,FALSE,,,,,,,
1055,2,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.2,679.78,1,Children Bicycles,FALSE,,,,,,,
1135,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.05,679.93,1,Children Bicycles,FALSE,,,,,,,
1226,2,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.2,339.79,1,Children Bicycles,FALSE,,,,,,,
1238,4,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.1,339.89,1,Children Bicycles,FALSE,,,,,,,
1264,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.07,339.92,1,Children Bicycles,FALSE,,,,,,,
1284,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.07,339.92,1,Children Bicycles,FALSE,,,,,,,
1299,2,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.05,339.94,1,Children Bicycles,FALSE,,,,,,,
1300,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.07,679.91,1,Children Bicycles,FALSE,,,,,,,
1443,3,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.1,679.88,1,Children Bicycles,FALSE,,,,,,,
1455,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.05,679.93,1,Children Bicycles,FALSE,,,,,,,
1559,1,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.07,679.91,1,Children Bicycles,FALSE,,,,,,,
1612,3,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.2,679.78,1,Children Bicycles,FALSE,,,,,,,
734,4,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.1,693.88,3,Cruisers Bicycles,FALSE,,,,,,,
758,4,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
765,5,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.05,346.94,3,Cruisers Bicycles,FALSE,,,,,,,
774,1,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.05,346.94,3,Cruisers Bicycles,FALSE,,,,,,,
800,1,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.1,693.88,3,Cruisers Bicycles,FALSE,,,,,,,
814,3,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.2,346.79,3,Cruisers Bicycles,FALSE,,,,,,,
835,1,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
838,4,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
864,2,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.05,693.93,3,Cruisers Bicycles,FALSE,,,,,,,
869,5,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.2,693.78,3,Cruisers Bicycles,FALSE,,,,,,,
890,5,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.1,693.88,3,Cruisers Bicycles,FALSE,,,,,,,
907,2,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.07,346.92,3,Cruisers Bicycles,FALSE,,,,,,,
930,4,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.05,693.93,3,Cruisers Bicycles,FALSE,,,,,,,
935,1,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.2,693.78,3,Cruisers Bicycles,FALSE,,,,,,,
959,4,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.07,346.92,3,Cruisers Bicycles,FALSE,,,,,,,
961,3,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
962,1,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
971,2,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
1000,1,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.05,693.93,3,Cruisers Bicycles,FALSE,,,,,,,
1006,4,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.1,346.89,3,Cruisers Bicycles,FALSE,,,,,,,
1022,3,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.07,346.92,3,Cruisers Bicycles,FALSE,,,,,,,
1036,4,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.2,693.78,3,Cruisers Bicycles,FALSE,,,,,,,
1037,3,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.2,693.78,3,Cruisers Bicycles,FALSE,,,,,,,
1083,1,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.2,693.78,3,Cruisers Bicycles,FALSE,,,,,,,
1084,4,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
1123,1,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
1128,3,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.05,693.93,3,Cruisers Bicycles,FALSE,,,,,,,
1165,1,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
1175,2,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.2,346.79,3,Cruisers Bicycles,FALSE,,,,,,,
1208,2,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.91,3,Cruisers Bicycles,FALSE,,,,,,,
1309,1,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.05,346.94,3,Cruisers Bicycles,FALSE,,,,,,,
1343,4,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.2,693.78,3,Cruisers Bicycles,FALSE,,,,,,,
1383,2,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.05,693.93,3,Cruisers Bicycles,FALSE,,,,,,,
1519,4,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.2,346.79,3,Cruisers Bicycles,FALSE,,,,,,,
1579,4,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.1,693.88,3,Cruisers Bicycles,FALSE,,,,,,,
649,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.1,699.88,1,Children Bicycles,FALSE,,,,,,,
654,4,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
672,2,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
677,4,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.05,699.93,1,Children Bicycles,FALSE,,,,,,,
698,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.07,349.92,1,Children Bicycles,FALSE,,,,,,,
713,2,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.1,699.88,1,Children Bicycles,FALSE,,,,,,,
725,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
728,3,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
730,3,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
731,1,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
790,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
798,3,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
806,2,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
806,5,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
808,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.05,699.93,1,Children Bicycles,FALSE,,,,,,,
813,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.1,699.88,1,Children Bicycles,FALSE,,,,,,,
830,3,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
837,2,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
876,3,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.07,349.92,1,Children Bicycles,FALSE,,,,,,,
896,1,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.05,699.93,1,Children Bicycles,FALSE,,,,,,,
897,2,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
911,3,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.05,699.93,1,Children Bicycles,FALSE,,,,,,,
918,1,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
924,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
925,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.07,349.92,1,Children Bicycles,FALSE,,,,,,,
955,3,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
990,3,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
1014,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
1018,2,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.1,699.88,1,Children Bicycles,FALSE,,,,,,,
1018,3,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
1023,1,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.07,349.92,1,Children Bicycles,FALSE,,,,,,,
1024,4,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.1,699.88,1,Children Bicycles,FALSE,,,,,,,
1024,5,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
1035,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
1040,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
1044,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.1,699.88,1,Children Bicycles,FALSE,,,,,,,
1050,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
1057,2,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
1091,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
1102,1,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.07,349.92,1,Children Bicycles,FALSE,,,,,,,
1106,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
1115,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
1115,3,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
1117,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
1127,2,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
1134,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
1150,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
1152,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
1169,1,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
1188,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
1209,2,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
1221,5,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
1222,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
1236,3,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
1239,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
1254,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
1303,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
1305,4,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.05,699.93,1,Children Bicycles,FALSE,,,,,,,
1307,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
1319,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
1378,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
1384,4,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
1476,2,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
1487,5,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
1533,3,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.1,349.89,1,Children Bicycles,FALSE,,,,,,,
1543,4,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.05,699.93,1,Children Bicycles,FALSE,,,,,,,
1591,3,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.07,699.91,1,Children Bicycles,FALSE,,,,,,,
1593,1,97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.2,699.78,1,Children Bicycles,FALSE,,,,,,,
1596,1,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.05,349.94,1,Children Bicycles,FALSE,,,,,,,
1609,1,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.2,349.79,1,Children Bicycles,FALSE,,,,,,,
